customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
AUTM-8267,Male,0,Yes,Yes,67,Yes,No,Fiber optic,No,Yes,No,No internet service,No internet service,No,One year,Yes,Bank transfer (automatic),87.2,5521.26,No
VLMZ-0792,Male,0,No,No,47,Yes,Yes,Fiber optic,No,No,No,No,Yes,No internet service,Two year,Yes,Bank transfer (automatic),77.64,3518.78,Yes
XDPH-0258,Female,0,Yes,No,26,No,Yes,DSL,No,No internet service,No internet service,No internet service,Yes,No,Month-to-month,Yes,Electronic check,55.98,1516.13,Yes
BKAO-9234,Male,0,Yes,No,33,No,No phone service,No,Yes,No,No,No internet service,No,Yes,Month-to-month,Yes,Electronic check,103.11,3729.76,No
CMJK-1168,Female,1,No,Yes,40,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,87.81,3776.55,No
JRWG-6260,Male,0,Yes,Yes,5,No,Yes,No,No,No,No,No internet service,No internet service,No,Two year,Yes,Credit card (automatic),56.82,258.41,No
ZAEP-1863,Male,0,Yes,No,5,Yes,No,No,No internet service,No,No internet service,No,No,Yes,Two year,No,Mailed check,97.33,448.66,No
TRUD-0725,Female,0,No,Yes,27,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),116.23,3081.36,No
DYWY-9204,Male,0,Yes,No,7,Yes,Yes,Fiber optic,No,Yes,Yes,No internet service,No,No internet service,One year,Yes,Bank transfer (automatic),58.9,446.96,Yes
SVXK-3443,Male,1,Yes,No,0,Yes,No,No,No,Yes,No,Yes,No internet service,Yes,Two year,Yes,Bank transfer (automatic),117.52, ,No
DDDT-4118,Male,0,Yes,No,17,No,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Electronic check,86.63,1334.84,No
RVBU-3665,Female,0,No,Yes,46,Yes,No,DSL,Yes,No,Yes,Yes,No,No internet service,One year,Yes,Mailed check,56.32,2567.45,No
ZUQP-2804,Female,0,Yes,No,10,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),86.51,951.08,No
BTPN-0296,Male,0,No,No,5,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),52.45,253.78,Yes
ZOST-1282,Female,0,Yes,Yes,13,Yes,Yes,DSL,No internet service,No,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),67.68,957.61,No
ERPD-6624,Female,0,Yes,No,21,Yes,Yes,Fiber optic,No,Yes,Yes,No internet service,No,No,Month-to-month,Yes,Credit card (automatic),111.76,2502.12,No
QZJJ-0498,Female,0,No,Yes,30,Yes,Yes,DSL,No internet service,Yes,No internet service,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),56.58,1533.35,Yes
QADD-1881,Male,0,No,No,27,Yes,Yes,No,Yes,Yes,No,No,No,Yes,Two year,Yes,Electronic check,103.53,2655.12,No
NYOF-7931,Female,0,Yes,No,18,Yes,No phone service,No,No,No,No,Yes,No internet service,No,Month-to-month,No,Electronic check,23.54,397.0,Yes
RYQL-6221,Male,0,No,No,0,No,Yes,DSL,No internet service,No internet service,No,Yes,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),44.64, ,Yes
JFMJ-1939,Female,1,No,No,66,Yes,Yes,DSL,Yes,Yes,Yes,No internet service,No,No internet service,Month-to-month,No,Mailed check,56.71,3641.38,No
PYYF-3603,Male,0,No,No,71,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),91.11,6972.88,No
EHLB-4548,Male,0,Yes,No,12,Yes,Yes,DSL,No internet service,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),108.23,1188.4,Yes
JACR-2988,Male,0,Yes,No,50,Yes,No phone service,DSL,No,No internet service,Yes,No internet service,No,No,Month-to-month,Yes,Mailed check,68.24,3194.83,No
ZBCN-3826,Male,0,Yes,No,0,Yes,No,Fiber optic,Yes,Yes,No internet service,No,No,No,Two year,Yes,Credit card (automatic),102.96, ,Yes
LCWW-8158,Female,0,Yes,No,28,Yes,No,DSL,Yes,No,No internet service,No,Yes,No,Month-to-month,Yes,Mailed check,77.01,1964.66,No
LLOB-1499,Female,0,No,Yes,12,No,Yes,Fiber optic,No internet service,Yes,Yes,No,Yes,No internet service,One year,No,Mailed check,77.13,1005.07,No
LJXK-8146,Female,0,No,Yes,41,Yes,Yes,DSL,Yes,No internet service,No,No internet service,No,No,One year,Yes,Bank transfer (automatic),112.0,4246.61,No
FVWC-2987,Female,0,Yes,No,28,Yes,Yes,DSL,No internet service,Yes,No internet service,No,No,No,One year,Yes,Credit card (automatic),44.87,1308.5,No
UFKZ-0903,Female,0,No,No,15,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,No,Mailed check,95.48,1403.16,Yes
BKGB-9143,Male,1,No,Yes,59,No,No,DSL,No,No,No internet service,No,No internet service,Yes,One year,Yes,Electronic check,33.72,2046.1,No
HTNL-5417,Male,0,No,No,33,Yes,Yes,DSL,No,No,No,No,No internet service,Yes,Month-to-month,No,Mailed check,108.51,3541.75,No
BYOI-2378,Female,0,No,No,39,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Mailed check,73.92,2646.5,No
SEKO-7267,Female,0,Yes,No,66,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),52.18,3146.35,Yes
ZSRJ-6802,Female,0,No,Yes,54,Yes,No,Fiber optic,No,Yes,Yes,No,No internet service,No,Month-to-month,No,Bank transfer (automatic),21.66,1124.2,No
ESAO-6697,Male,0,No,No,57,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),67.83,3547.56,Yes
EJUE-0945,Male,0,No,No,51,Yes,No,Fiber optic,Yes,Yes,No,No,No internet service,Yes,Month-to-month,No,Mailed check,117.52,6125.15,No
OMAK-6011,Male,0,No,No,63,Yes,Yes,DSL,No internet service,No,No,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,18.23,1041.87,Yes
UZPM-6090,Female,0,Yes,No,3,Yes,No,No,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,78.13,227.02,Yes
QFBQ-5159,Male,1,Yes,No,47,Yes,Yes,DSL,No internet service,No,No,Yes,No,No,Two year,No,Electronic check,20.62,996.17,Yes
XRIH-9069,Female,0,Yes,No,71,Yes,No,DSL,Yes,Yes,No,Yes,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),93.32,6513.27,Yes
FNVV-5962,Female,0,Yes,No,17,Yes,No,DSL,No,No,No internet service,Yes,No,No,Two year,No,Mailed check,41.0,671.73,Yes
NVSW-6718,Male,0,Yes,No,9,Yes,No,Fiber optic,No,Yes,No,No internet service,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),30.68,274.09,Yes
MUIJ-4683,Female,0,No,Yes,13,Yes,Yes,No,Yes,No,No internet service,No internet service,No,Yes,One year,Yes,Credit card (automatic),28.55,359.31,No
BYMB-2912,Female,1,No,Yes,50,Yes,No phone service,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),93.66,4985.05,No
FCJX-5602,Male,1,No,No,45,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,One year,No,Credit card (automatic),19.58,804.04,No
CRGI-3428,Male,1,Yes,No,65,Yes,Yes,No,No internet service,No,Yes,No,No,No internet service,One year,No,Credit card (automatic),59.94,3891.75,No
DEAR-8147,Female,1,Yes,Yes,60,Yes,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),56.43,3369.27,No
CVDK-6925,Female,0,No,Yes,1,Yes,Yes,DSL,No internet service,No internet service,Yes,No,No,No,Two year,Yes,Credit card (automatic),74.04,71.23,No
OJIK-9021,Female,0,Yes,No,34,Yes,No,Fiber optic,Yes,No internet service,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),116.24,4019.6,No
XWBF-2792,Female,0,No,No,33,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,47.2,1683.99,No
ZNYP-0425,Female,0,No,No,69,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,101.6,6356.18,Yes
ZRIF-6480,Female,0,Yes,No,67,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),113.25,7079.29,No
UJFW-3079,Female,1,No,No,64,Yes,Yes,No,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),32.89,2049.68,No
TCLG-1756,Female,0,No,No,34,Yes,Yes,No,Yes,Yes,No,No,Yes,No internet service,Month-to-month,Yes,Electronic check,74.01,2641.61,No
EIUK-4201,Female,1,No,Yes,47,Yes,No phone service,No,No,No,No,No,No internet service,Yes,Two year,Yes,Mailed check,41.86,2141.65,No
XAGN-4268,Male,0,Yes,No,46,Yes,Yes,DSL,No internet service,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),102.86,4453.59,Yes
BHIC-1644,Female,0,Yes,Yes,10,Yes,Yes,Fiber optic,No,Yes,Yes,No internet service,No,No,One year,Yes,Bank transfer (automatic),88.98,859.09,No
ZETM-4353,Male,0,Yes,Yes,61,Yes,No,Fiber optic,No,No internet service,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),92.76,5786.99,Yes
RYBY-9588,Female,0,No,Yes,3,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,No,Electronic check,89.22,268.97,No
CAAS-4288,Male,0,Yes,No,32,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),110.5,3524.33,No
SCLE-1568,Male,0,No,No,33,Yes,No,No,No internet service,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),83.34,2651.89,Yes
OVCU-3477,Female,0,No,Yes,34,Yes,No,DSL,No,No,No,Yes,No,No internet service,Month-to-month,No,Electronic check,106.28,3654.07,No
VAHX-1313,Male,0,Yes,No,52,Yes,No,DSL,No,No internet service,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),79.21,4258.96,Yes
LMMJ-6878,Male,1,Yes,No,27,Yes,Yes,DSL,No,Yes,No,Yes,No internet service,Yes,One year,No,Electronic check,47.34,1393.4,No
HRWR-1304,Male,0,No,No,22,Yes,No,Fiber optic,No internet service,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,37.91,761.23,Yes
VPIJ-7101,Male,0,Yes,No,48,Yes,No,No,Yes,No internet service,No,Yes,No internet service,No,Two year,Yes,Mailed check,50.69,2366.05,No
GDZE-6291,Female,0,Yes,Yes,1,Yes,Yes,Fiber optic,No,No,No,Yes,No internet service,No,Two year,No,Mailed check,82.46,82.03,No
WUNO-0084,Male,1,No,Yes,25,Yes,Yes,Fiber optic,Yes,No,No internet service,No,No internet service,Yes,Month-to-month,No,Credit card (automatic),36.77,930.55,No
QWYK-0932,Female,0,Yes,No,16,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,No internet service,Yes,No,Month-to-month,Yes,Bank transfer (automatic),114.05,1880.57,No
UGXM-1606,Male,0,No,No,42,No,No,No,No,No,No,Yes,No,Yes,Two year,Yes,Electronic check,106.95,4104.95,No
HRIA-5025,Male,0,Yes,Yes,58,Yes,No,No,No internet service,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,87.5,5228.59,No
CXEB-3839,Female,0,Yes,Yes,65,Yes,Yes,No,No internet service,No,No,No,No,No,Month-to-month,Yes,Electronic check,115.86,7735.75,No
JXUK-9062,Male,0,No,No,38,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Two year,No,Electronic check,33.65,1247.51,No
ZPHL-2041,Female,0,No,Yes,25,Yes,No,Fiber optic,Yes,No,No,No,Yes,No internet service,Two year,No,Bank transfer (automatic),77.58,2062.92,No
KDPQ-8573,Female,0,No,No,21,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,58.76,1130.97,No
YBIU-5235,Female,0,No,No,21,Yes,Yes,DSL,No,No,No,Yes,No internet service,Yes,Two year,Yes,Mailed check,83.96,1830.58,No
GAWA-4519,Male,1,Yes,No,57,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,Yes,Mailed check,107.07,5872.57,No
YNZV-6979,Male,0,Yes,No,28,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,66.66,1947.02,No
QNHD-9758,Female,0,Yes,No,9,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),30.97,260.72,Yes
TRNR-4982,Female,0,No,No,24,Yes,No,No,No,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,34.42,854.27,Yes
HTVJ-5242,Male,0,Yes,No,20,Yes,No,DSL,Yes,No internet service,No,No,No,No,Month-to-month,No,Credit card (automatic),79.0,1614.04,No
KKQP-6362,Male,0,No,No,60,Yes,No,Fiber optic,Yes,No,No internet service,No,No,Yes,Month-to-month,No,Mailed check,35.46,1933.97,No
LOKE-4191,Female,0,No,No,38,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),42.81,1565.17,No
TOTD-5156,Male,0,No,No,65,Yes,No,DSL,Yes,No internet service,Yes,No,Yes,No,Month-to-month,No,Mailed check,80.56,5385.18,No
ZSKX-1741,Female,0,Yes,Yes,5,Yes,Yes,Fiber optic,No internet service,No,No internet service,Yes,Yes,Yes,Month-to-month,No,Mailed check,21.24,104.68,No
WRNV-9282,Male,0,Yes,Yes,0,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,101.93, ,No
KLLC-4676,Female,0,No,No,27,Yes,No,DSL,Yes,No,No,Yes,No internet service,No,Two year,No,Credit card (automatic),111.0,3245.0,Yes
YUJK-2543,Male,0,No,Yes,10,Yes,Yes,No,No internet service,Yes,No,No internet service,Yes,Yes,Two year,Yes,Bank transfer (automatic),78.44,719.18,Yes
LRWM-4378,Male,0,No,No,38,Yes,Yes,Fiber optic,No internet service,No,No internet service,No,No,No internet service,Two year,Yes,Electronic check,91.49,3319.08,No
YSCE-4910,Male,0,Yes,No,68,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Two year,No,Credit card (automatic),51.65,3781.61,No
HSQQ-1552,Male,0,No,No,17,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,87.74,1368.31,No
LDLM-1160,Female,0,No,No,19,Yes,No,DSL,Yes,Yes,No internet service,No,No,No internet service,Two year,No,Bank transfer (automatic),46.25,914.59,No
GNLQ-5275,Male,0,No,No,57,Yes,No,DSL,No,Yes,Yes,No,No,No internet service,Month-to-month,No,Mailed check,38.07,2120.24,No
RXEX-7517,Female,0,Yes,No,49,Yes,No,DSL,No,No,No,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),112.48,5038.37,No
OOKV-5701,Female,0,Yes,No,40,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),104.64,4216.03,No
LLYK-7664,Female,0,No,No,17,Yes,Yes,Fiber optic,No internet service,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,82.75,1539.72,No
BKVJ-2391,Male,0,No,No,33,Yes,Yes,Fiber optic,Yes,Yes,No,No,No internet service,No internet service,One year,Yes,Electronic check,42.59,1479.68,No
NRXH-9547,Female,0,No,No,65,Yes,No phone service,Fiber optic,No,No internet service,No,No internet service,No internet service,Yes,One year,Yes,Bank transfer (automatic),93.4,6111.7,No
DDEA-0176,Female,0,Yes,No,64,No,Yes,DSL,No,No,No,No internet service,No,Yes,Month-to-month,Yes,Mailed check,110.34,7069.25,No
OZYE-1676,Female,0,Yes,No,26,Yes,No phone service,Fiber optic,No,No internet service,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),73.93,2051.26,No
GNUR-5391,Female,0,No,No,29,Yes,Yes,Fiber optic,Yes,No internet service,No,No,No,No internet service,Month-to-month,No,Electronic check,110.85,3342.26,No
LPYG-5429,Female,0,Yes,No,0,Yes,No,Fiber optic,No,Yes,No internet service,No internet service,No,No internet service,One year,No,Mailed check,80.96, ,No
ZTSP-7266,Male,0,No,No,40,Yes,Yes,DSL,No,No,No internet service,Yes,No internet service,No internet service,One year,Yes,Mailed check,110.43,4180.79,No
WGNB-9298,Male,0,Yes,No,61,Yes,Yes,No,No,Yes,Yes,No,No internet service,Yes,Month-to-month,No,Electronic check,62.92,3910.05,Yes
PSRI-9838,Male,0,No,Yes,0,Yes,No,DSL,No,No,No,Yes,Yes,No internet service,Month-to-month,No,Electronic check,72.44, ,No
SGWO-7932,Male,0,Yes,Yes,4,Yes,No,Fiber optic,No internet service,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),116.65,467.35,No
SUON-0925,Male,0,No,No,47,No,No phone service,Fiber optic,Yes,No,Yes,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),80.23,3611.91,No
CEIR-1557,Male,0,No,No,4,Yes,Yes,DSL,No,No,Yes,No,No,No internet service,Month-to-month,No,Electronic check,67.89,284.38,No
LBIO-1091,Female,0,No,Yes,70,Yes,No phone service,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,21.16,1616.56,No
LWHE-5057,Female,0,Yes,No,25,Yes,No,No,No,No internet service,No internet service,No,No internet service,No,Month-to-month,No,Electronic check,60.63,1630.35,No
MSAK-3074,Female,0,No,Yes,48,Yes,No,No,No internet service,Yes,No,Yes,No internet service,No,Month-to-month,No,Mailed check,20.71,1009.52,No
QHYJ-1876,Male,1,No,No,69,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),28.97,2099.72,Yes
CRGO-4531,Female,1,No,No,60,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No,No,Yes,Month-to-month,Yes,Mailed check,47.88,2927.54,No
YCWN-7157,Female,0,No,No,2,Yes,Yes,DSL,Yes,No internet service,No internet service,No,No,No,Two year,No,Electronic check,35.63,71.83,No
GKCQ-5754,Male,0,Yes,Yes,38,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,58.95,2050.15,No
HBOL-0035,Male,1,Yes,No,48,Yes,Yes,No,No,Yes,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),82.93,4022.71,Yes
PIAQ-4944,Male,0,No,No,13,Yes,No,Fiber optic,No,Yes,No,Yes,No internet service,No,One year,No,Bank transfer (automatic),47.97,651.74,No
JFXS-8038,Male,0,Yes,No,19,Yes,No,No,Yes,Yes,Yes,No,No internet service,Yes,Two year,Yes,Electronic check,67.14,1290.8,No
ONHJ-8082,Male,0,No,No,57,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Mailed check,103.95,6056.89,No
KLJY-0085,Female,0,Yes,No,43,Yes,No,No,No,No,No,Yes,No internet service,No internet service,Month-to-month,Yes,Electronic check,105.86,4207.31,No
DGUZ-6770,Female,0,No,Yes,8,Yes,No,Fiber optic,No internet service,No,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Mailed check,86.14,634.36,No
XVDL-7235,Male,0,No,Yes,62,Yes,No,Fiber optic,No,No,No internet service,No,No,No,Two year,No,Electronic check,85.66,5273.3,Yes
KWDT-6570,Male,0,No,No,61,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Two year,No,Credit card (automatic),70.47,3902.4,No
ZGLG-6699,Male,0,No,Yes,5,Yes,Yes,No,No,No,No,No,Yes,Yes,Two year,Yes,Mailed check,97.19,520.28,No
HIIB-6638,Male,0,No,Yes,65,Yes,Yes,DSL,No,No,No,No,Yes,Yes,One year,Yes,Mailed check,45.97,2706.37,Yes
XLQB-1703,Male,0,No,No,42,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No internet service,Yes,Month-to-month,No,Electronic check,114.63,4390.63,No
JLEI-6786,Female,0,Yes,No,63,Yes,Yes,DSL,Yes,No internet service,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),42.37,2801.66,No
UMEP-9548,Female,0,Yes,No,43,Yes,No,Fiber optic,No internet service,No,No,Yes,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),96.61,4001.34,No
SCOG-6526,Male,0,Yes,Yes,4,No,No phone service,Fiber optic,No,No internet service,Yes,No internet service,No,Yes,Month-to-month,No,Electronic check,97.21,393.84,No
EWRV-7030,Male,0,No,No,12,No,No,No,No internet service,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,98.63,1071.4,Yes
NQJL-7690,Male,0,Yes,No,14,Yes,No phone service,No,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,77.22,1036.31,No
RTPQ-2777,Male,0,No,No,33,Yes,Yes,DSL,No internet service,No internet service,No,Yes,Yes,Yes,Two year,Yes,Mailed check,21.17,704.73,Yes
FFUI-3960,Female,0,Yes,Yes,55,Yes,Yes,DSL,No,Yes,No,No,No,No internet service,Month-to-month,No,Credit card (automatic),85.57,4438.04,No
OIGJ-8615,Male,1,No,No,29,No,No,Fiber optic,No,No internet service,No,No,No,No,One year,No,Credit card (automatic),48.69,1453.86,No
ZLKT-2157,Male,0,Yes,No,55,No,Yes,DSL,No internet service,Yes,No,Yes,Yes,Yes,Two year,Yes,Mailed check,117.41,6789.33,No
VYER-7893,Male,0,No,No,24,No,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),46.35,1078.28,No
VKJX-8453,Female,0,Yes,Yes,67,Yes,No,DSL,Yes,No internet service,No,No internet service,No internet service,Yes,Month-to-month,No,Mailed check,50.18,3219.81,No
EWIZ-5573,Female,1,No,No,46,Yes,No phone service,No,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),45.39,2158.17,No
SNGE-1157,Male,0,Yes,No,27,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,No internet service,Yes,Yes,Two year,Yes,Mailed check,83.62,2335.72,Yes
AVLB-1690,Male,0,No,Yes,36,Yes,No,Fiber optic,No,No,No,No internet service,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),51.75,1756.88,Yes
VWNX-6582,Female,0,Yes,No,35,Yes,No,DSL,No internet service,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),89.99,2952.62,Yes
FTBQ-0923,Male,0,Yes,No,0,Yes,Yes,Fiber optic,Yes,No,No internet service,No,No internet service,No,One year,Yes,Mailed check,52.45, ,Yes
RMLQ-3695,Female,0,Yes,No,24,Yes,Yes,Fiber optic,No,No,No,No,No internet service,Yes,Two year,No,Credit card (automatic),111.35,2924.0,No
FIOB-3407,Male,0,Yes,Yes,40,Yes,No,Fiber optic,No,No,No internet service,No internet service,Yes,No,Month-to-month,Yes,Bank transfer (automatic),43.95,1834.82,Yes
HVLU-7221,Female,0,Yes,Yes,54,Yes,Yes,Fiber optic,Yes,Yes,No internet service,Yes,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),47.17,2417.65,No
USSO-5713,Female,0,Yes,No,68,Yes,No,DSL,Yes,No,Yes,No,No internet service,Yes,One year,No,Electronic check,60.91,4274.72,No
PKGQ-0966,Male,0,No,Yes,56,Yes,No,DSL,No,No,Yes,No,No internet service,No,Two year,No,Credit card (automatic),113.77,6016.93,No
AQDU-4376,Male,0,Yes,No,2,Yes,No,Fiber optic,No internet service,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,30.45,64.82,No
YGJQ-6069,Female,0,No,No,7,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,67.27,481.87,No
XKIL-2338,Male,0,Yes,No,47,Yes,No phone service,DSL,Yes,No,No internet service,No,No internet service,No,Month-to-month,Yes,Credit card (automatic),65.88,2984.77,No
MWSJ-4670,Male,0,No,No,58,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No internet service,Month-to-month,No,Credit card (automatic),91.84,5234.72,No
LBGK-1681,Male,0,Yes,No,35,Yes,Yes,Fiber optic,No,No internet service,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),51.29,1954.68,No
GDKB-6404,Male,0,No,No,54,Yes,Yes,No,No,No,No internet service,No internet service,Yes,No,One year,Yes,Credit card (automatic),50.87,2789.95,No
LSGF-7418,Female,0,No,No,40,Yes,No,No,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),65.04,2632.27,No
KXFZ-6862,Female,0,No,No,58,Yes,Yes,No,Yes,No,Yes,Yes,No,No internet service,Month-to-month,No,Electronic check,68.57,3779.53,No
FKKG-1239,Female,0,Yes,No,33,Yes,Yes,Fiber optic,No internet service,No internet service,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),39.97,1285.42,Yes
