gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,tenure_group,avg_monthly_spend
Female,0,0,1,1,1,Yes,DSL,No,No,No internet service,Yes,Yes,Yes,Month-to-month,0,Credit card (automatic),43.98,46.37,0,0-1 year,46.37
Male,0,1,1,56,0,Yes,DSL,No internet service,Yes,Yes,No internet service,No,No,Month-to-month,1,Bank transfer (automatic),54.73,2981.22,0,4+ years,53.24
Female,0,0,0,6,1,No,Fiber optic,Yes,No internet service,Yes,No,No,No,One year,1,Mailed check,104.56,618.77,0,0-1 year,103.13
Male,0,1,1,9,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,0,Electronic check,42.21,379.48,1,0-1 year,42.16
Male,0,0,0,28,1,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,0,Bank transfer (automatic),42.79,1297.09,0,2-4 years,46.32
Male,1,1,0,33,1,No,DSL,No,Yes,Yes,No internet service,Yes,Yes,One year,0,Electronic check,61.68,1924.18,1,2-4 years,58.31
Female,0,0,1,71,1,No,DSL,No,Yes,No internet service,Yes,No,No internet service,Month-to-month,1,Electronic check,42.77,3132.39,0,4+ years,44.12
Female,0,0,0,44,1,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,0,Electronic check,80.84,3570.99,1,2-4 years,81.16
Female,0,0,1,70,1,No phone service,Fiber optic,Yes,No,No internet service,Yes,No,Yes,Month-to-month,1,Credit card (automatic),67.19,4945.37,1,4+ years,70.65
Male,0,1,1,57,1,No,Fiber optic,No internet service,No,No,No internet service,No,No,One year,1,Bank transfer (automatic),95.63,5854.5,0,4+ years,102.71
Female,0,1,0,32,1,No,DSL,No internet service,No internet service,No internet service,Yes,Yes,No internet service,Month-to-month,1,Electronic check,101.15,2923.39,0,2-4 years,91.36
Female,1,1,0,50,1,No,No,Yes,No,No,No internet service,Yes,No,Month-to-month,1,Electronic check,71.69,3484.46,0,4+ years,69.69
Male,0,1,0,63,1,No,Fiber optic,No internet service,No,Yes,Yes,No internet service,No,One year,1,Credit card (automatic),59.22,3923.4,1,4+ years,62.28
Female,1,0,0,37,1,No,Fiber optic,No,No,Yes,No,No internet service,Yes,One year,1,Bank transfer (automatic),78.61,3130.15,0,2-4 years,84.6
Male,1,0,1,11,1,Yes,DSL,Yes,No,Yes,No internet service,Yes,No,Month-to-month,0,Bank transfer (automatic),69.68,759.94,1,0-1 year,69.09
Male,0,0,0,62,1,No,Fiber optic,No internet service,No internet service,Yes,No,Yes,No internet service,Month-to-month,0,Bank transfer (automatic),55.01,3312.59,0,4+ years,53.43
Female,0,1,0,64,1,No,DSL,No,No internet service,No,No,Yes,Yes,Month-to-month,1,Credit card (automatic),61.28,3763.31,1,4+ years,58.8
Male,0,0,0,59,1,No,Fiber optic,No,No internet service,Yes,No internet service,No internet service,Yes,One year,0,Electronic check,102.46,6504.75,1,4+ years,110.25
Female,0,1,1,19,1,No,Fiber optic,No internet service,Yes,Yes,Yes,No,No,Two year,0,Mailed check,82.18,1605.18,0,1-2 years,84.48
Male,0,1,0,65,1,Yes,Fiber optic,No internet service,Yes,Yes,No,Yes,No internet service,Two year,0,Electronic check,82.0,5190.02,0,4+ years,79.85
Female,1,1,1,17,1,Yes,DSL,No internet service,Yes,No,No,No,No internet service,Month-to-month,0,Electronic check,89.7,1519.32,0,1-2 years,89.37
Female,1,0,1,41,1,No,No,No,No internet service,No,No,No internet service,Yes,One year,0,Electronic check,117.48,4446.57,0,2-4 years,108.45
Female,0,1,0,5,1,No,DSL,Yes,No,No,No,No,No internet service,Month-to-month,1,Credit card (automatic),69.69,376.14,0,0-1 year,75.23
Male,0,1,1,65,1,Yes,DSL,No,No,No internet service,Yes,No internet service,No,Two year,1,Bank transfer (automatic),79.14,5211.25,0,4+ years,80.17
Female,0,1,0,68,1,No,DSL,Yes,Yes,Yes,Yes,No internet service,Yes,Two year,1,Electronic check,65.23,4521.83,0,4+ years,66.5
Male,0,1,0,21,1,Yes,Fiber optic,Yes,No internet service,No internet service,Yes,Yes,No,One year,1,Mailed check,52.43,1170.15,0,1-2 years,55.72
Female,0,1,1,21,1,No phone service,DSL,No internet service,No internet service,No,Yes,No,No internet service,Month-to-month,0,Mailed check,86.55,1785.84,1,1-2 years,85.04
Female,0,0,1,64,1,No,Fiber optic,Yes,No internet service,No internet service,Yes,No internet service,Yes,Month-to-month,1,Electronic check,87.15,5352.51,0,4+ years,83.63
Male,0,1,0,48,1,No,DSL,No,No,Yes,No,Yes,No internet service,Month-to-month,1,Credit card (automatic),76.18,3791.67,0,2-4 years,78.99
Female,0,1,0,11,1,Yes,DSL,No internet service,No,No internet service,No,No internet service,No,Month-to-month,0,Bank transfer (automatic),25.67,270.37,0,0-1 year,24.58
Female,0,1,0,62,1,Yes,Fiber optic,No,No,No,No internet service,No,Yes,Two year,1,Mailed check,19.45,1177.51,0,4+ years,18.99
Male,0,1,0,12,1,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,0,Credit card (automatic),98.94,1197.86,0,0-1 year,99.82
Female,0,0,1,61,1,No,Fiber optic,No,No internet service,Yes,No internet service,Yes,Yes,One year,1,Bank transfer (automatic),28.94,1734.95,1,4+ years,28.44
Female,1,1,1,58,1,Yes,DSL,No internet service,No,Yes,Yes,Yes,No,One year,1,Credit card (automatic),56.38,3590.84,0,4+ years,61.91
Male,1,0,1,10,1,Yes,Fiber optic,No,No internet service,Yes,No,Yes,No,Month-to-month,1,Bank transfer (automatic),40.73,443.56,0,0-1 year,44.36
Female,0,1,0,0,1,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,1,Mailed check,98.96,1955.46,0,0-1 year,98.96
Female,0,1,0,67,1,No,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,1,Electronic check,33.28,2257.12,1,4+ years,33.69
Male,0,1,1,8,1,No,Fiber optic,Yes,No,No internet service,No internet service,Yes,No,Month-to-month,1,Mailed check,60.3,465.54,0,0-1 year,58.19
Male,0,0,1,2,1,Yes,Fiber optic,No internet service,Yes,No,Yes,Yes,Yes,Month-to-month,1,Electronic check,110.68,214.97,0,0-1 year,107.48
Female,0,0,0,71,1,No,Fiber optic,No,No,No internet service,No internet service,Yes,No,Month-to-month,1,Electronic check,112.27,7680.81,0,4+ years,108.18
Male,0,1,0,8,1,No phone service,DSL,Yes,No internet service,No,No,No,Yes,Month-to-month,1,Electronic check,74.33,628.8,0,0-1 year,78.6
Female,1,0,0,68,1,No phone service,DSL,Yes,No internet service,No internet service,No,No,Yes,Two year,1,Credit card (automatic),89.42,5705.95,0,4+ years,83.91
Male,0,0,1,21,1,Yes,DSL,Yes,No,No internet service,No internet service,No,No,Two year,1,Electronic check,22.9,448.26,0,1-2 years,21.35
Female,0,0,0,68,1,Yes,Fiber optic,No,No internet service,No internet service,No,No internet service,Yes,Month-to-month,1,Mailed check,32.03,2159.08,1,4+ years,31.75
Male,0,1,0,22,1,No phone service,Fiber optic,No internet service,No,No,Yes,Yes,Yes,Two year,0,Electronic check,32.21,731.8,0,1-2 years,33.26
Female,0,0,0,4,1,Yes,Fiber optic,Yes,No,No internet service,No,No,Yes,Month-to-month,1,Electronic check,100.45,411.14,0,0-1 year,102.78
Female,0,0,0,38,1,No,No,No,Yes,Yes,Yes,No,No internet service,Two year,1,Mailed check,98.69,3571.05,0,2-4 years,93.98
Female,0,0,1,2,1,Yes,Fiber optic,No internet service,Yes,No,No,No,No internet service,Month-to-month,1,Bank transfer (automatic),61.15,120.81,0,0-1 year,60.4
Male,0,0,1,25,1,No phone service,Fiber optic,No,No,No,No,No,No,One year,1,Credit card (automatic),73.6,1777.19,0,2-4 years,71.09
Male,0,0,0,7,1,Yes,No,Yes,No,No,No internet service,No,Yes,Two year,0,Electronic check,55.8,405.55,0,0-1 year,57.94
Female,0,0,0,51,0,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,One year,1,Electronic check,69.57,3224.56,0,4+ years,63.23
Male,0,1,0,68,1,No,No,Yes,No internet service,No,No internet service,Yes,Yes,Month-to-month,1,Mailed check,20.86,1511.51,1,4+ years,22.23
Male,0,1,1,5,1,No,DSL,No,No,No internet service,No,Yes,No internet service,Month-to-month,1,Mailed check,75.41,404.63,1,0-1 year,80.93
Male,0,0,0,26,1,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,0,Bank transfer (automatic),73.89,1915.73,0,2-4 years,73.68
Male,0,0,0,21,1,No,No,No,No,No,No,Yes,Yes,Two year,1,Bank transfer (automatic),55.39,1172.4,0,1-2 years,55.83
Male,0,1,0,55,1,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,0,Electronic check,98.43,4992.22,0,4+ years,90.77
Male,0,0,0,42,1,No phone service,No,No internet service,No,No,No internet service,No internet service,Yes,Two year,0,Credit card (automatic),79.25,3407.11,0,2-4 years,81.12
Female,0,1,0,26,1,Yes,No,No,Yes,No,Yes,No internet service,Yes,One year,1,Electronic check,64.59,1769.13,1,2-4 years,68.04
Female,0,0,0,44,1,No,No,Yes,No,No,Yes,No,Yes,Month-to-month,0,Electronic check,54.25,2438.4,0,2-4 years,55.42
Male,0,1,1,45,1,Yes,DSL,No,No,No internet service,Yes,No,No internet service,One year,1,Electronic check,45.85,2160.66,0,2-4 years,48.01
Male,0,1,0,32,0,Yes,No,Yes,Yes,Yes,No,No,Yes,Month-to-month,1,Mailed check,98.01,3278.16,1,2-4 years,102.44
Male,0,0,1,27,0,No,Fiber optic,No,No,No,No internet service,No,Yes,Month-to-month,1,Mailed check,76.49,1872.38,0,2-4 years,69.35
Female,0,0,0,50,1,No,DSL,Yes,No internet service,No,No,No,No internet service,Two year,1,Credit card (automatic),35.16,1734.45,0,4+ years,34.69
Female,0,0,0,63,1,No,Fiber optic,Yes,Yes,Yes,No internet service,No,No internet service,Two year,1,Credit card (automatic),38.81,2451.64,1,4+ years,38.91
Male,0,1,0,34,1,Yes,No,No internet service,No,No internet service,No internet service,No internet service,No,One year,1,Electronic check,79.41,2583.18,0,2-4 years,75.98
Female,0,1,0,35,0,No phone service,Fiber optic,Yes,No,No,Yes,No internet service,No,Two year,1,Bank transfer (automatic),29.81,1056.79,0,2-4 years,30.19
Female,1,1,1,5,1,No,Fiber optic,No,Yes,No,Yes,No,No internet service,Month-to-month,0,Electronic check,83.79,451.99,1,0-1 year,90.4
Female,0,1,0,57,1,No,Fiber optic,Yes,No internet service,No,No,No,No internet service,One year,1,Credit card (automatic),117.98,7352.38,0,4+ years,128.99
Female,0,1,0,22,1,Yes,No,No,No,No,No,Yes,Yes,Month-to-month,1,Credit card (automatic),117.27,2773.42,0,1-2 years,126.06
Female,1,0,0,13,1,Yes,Fiber optic,No,No internet service,No internet service,No,Yes,No,One year,1,Mailed check,113.29,1402.43,0,1-2 years,107.88
Female,0,1,0,55,1,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,0,Electronic check,35.39,2111.42,0,4+ years,38.39
Male,0,1,0,24,1,Yes,Fiber optic,No internet service,Yes,Yes,Yes,No,Yes,One year,0,Electronic check,58.43,1492.66,1,1-2 years,62.19
Female,0,0,0,19,1,No,DSL,No internet service,Yes,No internet service,No,No,Yes,Month-to-month,0,Mailed check,82.13,1449.04,0,1-2 years,76.27
Male,1,0,0,70,1,Yes,Fiber optic,No,No,No internet service,No,Yes,No,Two year,1,Electronic check,82.43,6232.02,0,4+ years,89.03
Male,0,1,1,17,1,No,Fiber optic,No internet service,No,Yes,No internet service,Yes,No,Two year,1,Electronic check,47.62,836.45,0,1-2 years,49.2
Female,1,1,0,16,1,No,Fiber optic,Yes,No,Yes,No,No internet service,No internet service,Month-to-month,1,Bank transfer (automatic),18.42,314.38,0,1-2 years,19.65
Female,0,0,0,13,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,0,Bank transfer (automatic),50.02,652.04,0,1-2 years,50.16
Male,0,0,0,25,1,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,1,Credit card (automatic),90.99,2488.1,0,2-4 years,99.52
Female,0,1,1,31,1,No phone service,DSL,No internet service,No,No,No,No,No internet service,Month-to-month,0,Electronic check,60.64,1977.11,0,2-4 years,63.78
Male,0,1,1,58,1,Yes,Fiber optic,No,No,Yes,No internet service,No,No,Month-to-month,0,Electronic check,96.75,5311.37,1,4+ years,91.58
Male,0,0,0,70,1,No,No,No,No internet service,Yes,Yes,Yes,No,Month-to-month,1,Electronic check,117.58,8960.97,0,4+ years,128.01
Female,0,0,0,56,0,Yes,Fiber optic,Yes,No internet service,No internet service,No internet service,No,No,Month-to-month,0,Mailed check,69.41,3979.32,0,4+ years,71.06
Female,1,0,0,11,1,No,No,Yes,No,Yes,Yes,Yes,No,One year,1,Bank transfer (automatic),72.83,794.78,1,0-1 year,72.25
Female,0,1,0,2,1,No,DSL,No,No,No internet service,No,Yes,Yes,Month-to-month,1,Bank transfer (automatic),110.52,222.21,0,0-1 year,111.1
Male,1,1,0,31,1,Yes,DSL,Yes,No,No,No,Yes,No,Two year,0,Electronic check,105.41,3028.17,0,2-4 years,97.68
Male,0,1,0,14,1,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,27.62,415.2,0,1-2 years,29.66
Female,0,0,1,8,1,No phone service,No,No internet service,No internet service,No,No,No internet service,No internet service,Month-to-month,1,Bank transfer (automatic),39.2,296.29,1,0-1 year,37.04
Female,0,1,0,48,1,No,Fiber optic,No internet service,No,Yes,No,No,No,One year,1,Electronic check,26.76,1352.2,0,2-4 years,28.17
Female,0,1,1,43,1,Yes,DSL,Yes,Yes,No,Yes,Yes,No,One year,0,Electronic check,25.17,1138.14,0,2-4 years,26.47
Female,0,0,0,27,1,No,No,Yes,No internet service,Yes,Yes,No internet service,Yes,Month-to-month,1,Electronic check,79.1,2306.37,1,2-4 years,85.42
Male,0,1,0,44,1,No phone service,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,0,Electronic check,23.96,1112.7,1,2-4 years,25.29
Female,0,1,0,12,1,No,Fiber optic,No,No,No,No internet service,No internet service,Yes,Month-to-month,1,Bank transfer (automatic),71.58,851.59,0,0-1 year,70.97
Male,0,0,1,46,1,Yes,No,No,No internet service,Yes,No,Yes,No internet service,One year,0,Bank transfer (automatic),92.47,4567.19,0,2-4 years,99.29
Female,1,0,0,20,1,Yes,Fiber optic,Yes,No,No internet service,No,Yes,Yes,One year,1,Credit card (automatic),64.07,1341.0,1,1-2 years,67.05
Male,0,0,1,49,1,No,Fiber optic,No internet service,No,Yes,Yes,No,Yes,Month-to-month,1,Electronic check,100.46,4881.3,0,4+ years,99.62
Male,0,1,0,46,1,No,Fiber optic,Yes,Yes,No internet service,No,No internet service,No internet service,Month-to-month,0,Credit card (automatic),106.29,4914.39,0,2-4 years,106.83
Male,0,1,0,4,1,No,No,No,No,Yes,No,No,No,Month-to-month,0,Electronic check,20.59,76.26,1,0-1 year,19.07
Female,0,1,1,6,1,No,Fiber optic,No internet service,No,No internet service,Yes,Yes,Yes,Month-to-month,1,Mailed check,29.34,191.37,0,0-1 year,31.9
Female,0,1,0,37,0,No,DSL,No internet service,No,No internet service,No,Yes,Yes,Month-to-month,1,Bank transfer (automatic),109.1,4244.32,0,2-4 years,114.71
Female,0,0,0,36,1,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,0,Mailed check,83.57,3076.22,0,2-4 years,85.45
Male,0,1,0,31,0,Yes,DSL,Yes,No,Yes,No,Yes,Yes,One year,0,Electronic check,94.03,2625.8,1,2-4 years,84.7
Female,0,0,0,55,0,No phone service,Fiber optic,No internet service,No internet service,No internet service,Yes,No,No,Two year,1,Mailed check,71.88,3605.3,0,4+ years,65.55
Female,0,1,0,42,1,Yes,Fiber optic,No,No,Yes,Yes,No internet service,Yes,Month-to-month,1,Electronic check,68.65,2660.74,0,2-4 years,63.35
Female,0,0,0,66,1,No,DSL,No internet service,Yes,Yes,No,No internet service,Yes,Month-to-month,1,Electronic check,53.91,3472.17,0,4+ years,52.61
Male,0,0,0,26,1,No,Fiber optic,No internet service,No,No,No,No,Yes,Month-to-month,1,Credit card (automatic),104.02,2460.86,0,2-4 years,94.65
Female,1,1,1,50,1,No,No,Yes,No,Yes,No internet service,No,No,Month-to-month,0,Bank transfer (automatic),96.13,4491.93,1,4+ years,89.84
Male,0,1,0,47,1,No,Fiber optic,No,No,No,No internet service,Yes,No,Month-to-month,0,Electronic check,35.22,1621.67,0,2-4 years,34.5
Male,0,0,1,71,1,No,No,Yes,Yes,No,No,Yes,No,Month-to-month,1,Electronic check,36.5,2565.19,1,4+ years,36.13
Female,0,0,1,52,1,No phone service,Fiber optic,No internet service,No internet service,Yes,Yes,No,No internet service,One year,1,Mailed check,41.65,2090.38,0,4+ years,40.2
Female,0,1,1,47,1,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,1,Bank transfer (automatic),117.87,5683.94,0,2-4 years,120.93
Male,1,0,1,9,1,Yes,No,No,No,No,Yes,No,No internet service,One year,0,Mailed check,72.52,677.0,0,0-1 year,75.22
Female,0,1,1,8,1,No,No,No,Yes,No,Yes,No,No,Two year,0,Mailed check,68.98,501.16,0,0-1 year,62.64
Male,0,1,1,45,1,No phone service,Fiber optic,No,No,No,No,Yes,No,Month-to-month,0,Bank transfer (automatic),98.71,4430.2,0,2-4 years,98.45
Male,0,1,0,9,0,Yes,No,No,No,No internet service,No internet service,No,No internet service,Two year,1,Credit card (automatic),53.98,516.27,0,0-1 year,57.36
Male,0,1,1,35,1,Yes,Fiber optic,Yes,No internet service,Yes,Yes,Yes,No,One year,1,Credit card (automatic),61.85,2324.63,1,2-4 years,66.42
Female,0,0,0,9,1,No,DSL,No internet service,No,No internet service,No,No,No internet service,Month-to-month,0,Credit card (automatic),65.5,534.43,1,0-1 year,59.38
Male,0,0,0,26,1,Yes,No,No,No internet service,No internet service,No internet service,No,Yes,Month-to-month,0,Mailed check,80.56,2187.62,0,2-4 years,84.14
Male,0,0,0,18,1,No,DSL,No internet service,No,Yes,No,No,No,Month-to-month,1,Credit card (automatic),30.07,542.12,0,1-2 years,30.12
Female,1,0,0,10,1,No phone service,No,No,Yes,No internet service,No,No,No internet service,Month-to-month,1,Mailed check,40.5,408.38,0,0-1 year,40.84
Male,0,0,0,31,1,No,DSL,No,Yes,Yes,No internet service,Yes,Yes,One year,1,Bank transfer (automatic),87.31,2647.25,1,2-4 years,85.4
Male,0,0,0,19,1,Yes,Fiber optic,No,No,No internet service,No internet service,No,Yes,Two year,1,Electronic check,23.65,492.21,0,1-2 years,25.91
Female,1,1,1,45,1,Yes,No,No,No internet service,No internet service,No,No,Yes,Two year,0,Mailed check,69.76,3326.59,1,2-4 years,73.92
Male,0,1,0,59,1,Yes,No,No,Yes,No internet service,Yes,Yes,Yes,Month-to-month,1,Electronic check,96.16,5460.31,0,4+ years,92.55
Female,0,0,0,67,1,Yes,No,No,No internet service,No,No,No,Yes,Month-to-month,0,Credit card (automatic),25.77,1710.48,0,4+ years,25.53
Female,0,1,0,16,1,No phone service,DSL,No,Yes,No,Yes,Yes,No,Two year,0,Mailed check,112.44,1938.8,0,1-2 years,121.18
Male,1,1,0,64,1,Yes,Fiber optic,No internet service,No,Yes,No internet service,Yes,No internet service,Month-to-month,0,Bank transfer (automatic),43.92,2944.04,0,4+ years,46.0
Female,0,0,0,56,1,Yes,No,No,No,No,No,Yes,No,Two year,1,Bank transfer (automatic),53.24,3150.1,0,4+ years,56.25
Male,1,1,1,18,1,No,DSL,No internet service,Yes,No internet service,No internet service,No,No,Month-to-month,1,Mailed check,53.73,1019.69,0,1-2 years,56.65
Female,0,1,0,4,1,No,Fiber optic,No,Yes,Yes,Yes,No internet service,Yes,Two year,1,Credit card (automatic),45.99,191.07,0,0-1 year,47.77
Male,0,1,0,54,0,Yes,DSL,Yes,No,No internet service,No,No,Yes,Two year,1,Bank transfer (automatic),79.66,4442.33,1,4+ years,82.27
Female,0,1,0,3,1,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,1,Bank transfer (automatic),90.98,263.62,1,0-1 year,87.87
Male,0,1,0,51,1,Yes,DSL,No internet service,Yes,No,Yes,No internet service,No internet service,Month-to-month,1,Credit card (automatic),84.04,4038.96,0,4+ years,79.2
Male,0,1,0,18,1,Yes,DSL,No,No,No,No,No,Yes,Two year,0,Credit card (automatic),76.45,1364.46,0,1-2 years,75.8
Female,0,0,0,30,1,Yes,Fiber optic,No,No internet service,No internet service,Yes,No internet service,Yes,One year,0,Mailed check,51.27,1670.2,0,2-4 years,55.67
Male,1,1,0,2,1,No phone service,No,No,No,No,No internet service,No internet service,Yes,Month-to-month,1,Mailed check,34.03,66.03,1,0-1 year,33.02
Male,0,0,0,66,1,No,Fiber optic,No,No internet service,No,No,No internet service,No,Month-to-month,1,Credit card (automatic),42.83,3003.3,1,4+ years,45.5
Female,0,1,0,28,1,No,Fiber optic,No,No,No internet service,No internet service,No internet service,No,Month-to-month,0,Bank transfer (automatic),33.86,961.7,0,2-4 years,34.35
Female,1,1,0,52,1,Yes,Fiber optic,Yes,No internet service,No internet service,No internet service,No,No,Two year,1,Mailed check,32.48,1796.1,1,4+ years,34.54
Female,0,0,1,7,1,No phone service,No,Yes,Yes,No,No internet service,No internet service,No internet service,Month-to-month,1,Credit card (automatic),33.61,234.06,0,0-1 year,33.44
Male,0,1,0,4,1,No,DSL,No,No internet service,No,Yes,No,No,Month-to-month,0,Mailed check,66.58,275.6,1,0-1 year,68.9
Male,0,0,0,63,1,No,Fiber optic,No internet service,Yes,No,No,No internet service,Yes,Two year,0,Electronic check,93.68,5443.19,0,4+ years,86.4
Male,0,1,0,26,1,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,0,Credit card (automatic),80.88,2042.12,1,2-4 years,78.54
Female,0,0,1,32,1,No,No,Yes,Yes,No,No,Yes,Yes,Month-to-month,0,Electronic check,117.38,3520.79,1,2-4 years,110.02
Male,1,0,0,57,1,Yes,DSL,No,No,No,No,No,No,One year,0,Credit card (automatic),64.39,3550.97,0,4+ years,62.3
Male,0,1,0,61,1,Yes,Fiber optic,No,No,No,Yes,Yes,No internet service,Two year,1,Credit card (automatic),34.46,1907.23,0,4+ years,31.27
Male,0,1,1,25,1,Yes,DSL,No internet service,No internet service,No,No internet service,No,No,Two year,1,Mailed check,32.12,746.25,1,2-4 years,29.85
Female,0,0,0,13,0,Yes,No,No,Yes,Yes,Yes,No internet service,No,Month-to-month,0,Credit card (automatic),20.19,283.14,1,1-2 years,21.78
Female,0,0,1,31,1,No,No,No,No,No internet service,No internet service,Yes,No,Month-to-month,1,Mailed check,78.68,2625.8,0,2-4 years,84.7
Male,1,1,0,40,0,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,1,Mailed check,21.12,791.5,0,2-4 years,19.79
Female,0,1,1,13,1,No phone service,DSL,Yes,No,No,No internet service,No,No internet service,One year,1,Electronic check,109.18,1334.5,1,1-2 years,102.65
